A_bl,b3,PBR_eff,L0,L_ol0
0.7258582793256835,-0.01212439777830994,1.318278843186079,1.9308780317895342,95.13134585494043
0.960934532601489,-0.01606477690068907,1.9510973832076457,1.9417303962997223,4.2257187963944864e-10
0.5168171519674007,-0.009011911824335708,1.185963356202215,1.8546414299861356,77.44244968433004
0.8282537577127268,-0.014021701848772421,0.38602189671786896,1.9171082063872313,192.4895642833276
0.8601973420147563,-0.014873668532764246,2.1020388978696456,1.9428986560671306,7.184430613215202
0.6179583984330567,-0.010656079041296118,1.0357492885711241,1.900203106167181,150.96805863924172
0.6389627105458248,-0.010558368395526617,1.4029878192893308,1.9182910145750767,135.09513074977073
0.9385347038033487,-0.015212903204569948,3.496367954340642,1.9383141957756096,1.8455304863426766e-09
1.0279638896963952,-0.016125700941918147,2.319461195114973,1.9493342024446376,3.02929184994013e-10
0.6120831436015848,-0.0102161488969517,8.577045804485465e-12,1.876405335882016,168.364239816225
0.612945340203467,-0.009642169622200708,1.0881680085080772,1.9368736000405833,107.13894934507708
0.9713525632065745,-0.015325155033073534,2.158645128491787,1.95981889643786,9.07555916695915e-11
0.7765529521399235,-0.012277693786943314,2.2611883886771684,1.9756227341489705,1.9510708798232362e-09
0.8260265772868755,-0.013765759205555023,0.4402151161806182,1.8889877777824324,111.32449784663028
0.6164153759821042,-0.010211301507089255,1.7443113577682448,1.8796847961203633,124.15257481544877
0.7784493675687185,-0.013467016694951605,2.79324036204659,1.8843236859974708,0.23683663060041965
0.7350708753009417,-0.013419249646176922,2.8165940979918185,1.9488353391362223,2.3062607665229715e-10
0.647178375488552,-0.010698590816119024,2.2407843773953924,1.9511202637953073,2.47539373206634e-10
0.5410337242133757,-0.0092278475909652,1.1387595249992193,1.842409242428393,124.64680400640822
0.7508387550345141,-0.012122524939305261,1.7685025445048634,1.9553312675429808,129.8029434849741
0.8688152308606867,-0.01445851814078743,1.4405229854248642,1.9229074774821542,27.83405972971935
0.6037231934083033,-0.010574075080625774,1.9860154340046055,1.8772089389506479,10.352296149788556
0.8365861523956913,-0.014058961554754983,1.688992184407304,1.9068035441975606,158.0397233279102
0.5588617121895987,-0.009142244591540649,1.1012772333339114,1.8159140340707698,149.2522354474499
0.7760321586923788,-0.014406345219315395,2.369585216881734,1.9476597295651266,26.41004525674863
0.7109827186758452,-0.012704692050000483,7.203582369211549e-11,1.9178281214734978,148.7181642853787
0.775371885135618,-0.013939939093485666,2.0480588132353716,1.9385713788590941,1.6922370775850956e-10
0.6411612119097282,-0.01009729377413157,2.4769594938227526e-12,1.9129901504130429,164.53266526285063
0.9737693255852743,-0.015138503175082833,1.6200326752135015,1.9388071851811666,100.54262562327946
0.820118397076893,-0.014784427135679313,1.1242191073976038e-11,1.9454403490310233,166.28733503619682
0.6500424500245454,-0.010885095799217738,1.667040837529453,1.9448580176800543,71.1680274900781
0.7343475350428403,-0.01235596734470302,2.611590401881973e-11,1.8835843743258764,102.77920193171471
0.8661223829298634,-0.01467604407302886,1.2236170003851035e-12,1.9513044695853414,194.5389509870381
0.7074569306419695,-0.012513960332958795,2.150581589059409,1.908016621704517,7.700351772647983e-09
0.7806062964316273,-0.013226237515005831,2.5740185401009303,1.9785935806930277,3.826742277486582e-10
0.8679612839590561,-0.014892206024768085,1.3012678185778743,1.8928146006051183,120.38967319865034
0.7123863610563643,-0.012765671306833409,3.1306375230681283e-13,1.9393016398170773,240.26466014697522
0.6950217715151142,-0.012211766820033552,0.016014958755221704,1.894345691347078,252.84029777823136
0.6398465771758081,-0.011396831409346986,3.329566438018157,1.9384550642571812,1.6246136814669613e-10
0.5673783774971207,-0.010507656590213563,0.4083891183971138,1.9243621470480101,35.98346251540106
0.86490565018565,-0.014014357786349504,1.8933187238299731,1.9484196719552513,87.95058166999338
0.8129446445100666,-0.01386098028432567,2.058473025248038,1.8651149985205415,14.39751845538737
0.7957929574020073,-0.013119681121978019,0.5706647212208844,1.9700428822323195,160.77367949743496
0.7526525976703357,-0.013195730573909914,1.008103920620824,1.861556968895024,74.40849318662534
0.7720624509753121,-0.013506673769567988,0.27064403318950037,1.9117119622566756,114.95083237087789
1.2340718107270432,-0.01888805491740021,1.7277912154990696,1.9699075298514854,2.491031279410764e-10
0.7146408800982232,-0.013058154140790878,3.301189753948649e-12,1.9450652449959205,237.2378743584114
0.7208651821541788,-0.014187422159648013,1.64374435229873e-11,1.9367640689959105,148.22222632384623
0.7094456582620652,-0.012841309854809127,2.7562632925778687,1.891991058212809,3.5812575156471855e-10
0.653133252958965,-0.011359174799264128,1.6047126596173182,1.8914730219551437,75.49310656730044
